station,stationLabel,address,linjerLabel,connectingLineLabel,årstal,geoLatitude,geoLongitude
http://www.wikidata.org/entity/Q114128,Kastrup Station,,M2,M2,2007-01-01T00:00:00Z,55.635833,12.646861
http://www.wikidata.org/entity/Q114128,Kastrup Station,,M2,Østamagerbanen,2007-01-01T00:00:00Z,55.635833,12.646861
http://www.wikidata.org/entity/Q114128,Kastrup Station,,M2,M2,2007-01-01T00:00:00Z,55.635833,12.646861
http://www.wikidata.org/entity/Q114128,Kastrup Station,,M2,Østamagerbanen,2007-01-01T00:00:00Z,55.635833,12.646861
http://www.wikidata.org/entity/Q578784,Lyngby Station,"Jernbanepladsen 47, 2800 Lyngby",Linje A,Nordbanen,1863-01-01T00:00:00Z,55.768333,12.502778
http://www.wikidata.org/entity/Q578784,Lyngby Station,"Jernbanepladsen 47, 2800 Lyngby",Linje E,Nordbanen,1863-01-01T00:00:00Z,55.768333,12.502778
http://www.wikidata.org/entity/Q587485,Christianshavn Station,,M1,M1,2002-01-01T00:00:00Z,55.672222222222,12.591222222222
http://www.wikidata.org/entity/Q587485,Christianshavn Station,,M2,M1,2002-01-01T00:00:00Z,55.672222222222,12.591222222222
http://www.wikidata.org/entity/Q587485,Christianshavn Station,,M1,M2,2002-01-01T00:00:00Z,55.672222222222,12.591222222222
http://www.wikidata.org/entity/Q587485,Christianshavn Station,,M2,M2,2002-01-01T00:00:00Z,55.672222222222,12.591222222222
http://www.wikidata.org/entity/Q587485,Christianshavn Station,,M1,Ørestadsbanen,2002-01-01T00:00:00Z,55.672222222222,12.591222222222
http://www.wikidata.org/entity/Q587485,Christianshavn Station,,M2,Ørestadsbanen,2002-01-01T00:00:00Z,55.672222222222,12.591222222222
http://www.wikidata.org/entity/Q593600,Vordingborg Station,"Banegårdspladsen 4, 4760 Vordingborg",Regionaltog,Sydbanen,1870-10-04T00:00:00Z,55.0119,11.8993
http://www.wikidata.org/entity/Q593600,Vordingborg Station,"Banegårdspladsen 4, 4760 Vordingborg",Regionaltog,Kalvehavebanen,1870-10-04T00:00:00Z,55.0119,11.8993
http://www.wikidata.org/entity/Q613455,Horsens Station,"Andreas Steenbergs Plads 1, 8700 Horsens",InterCity,Horsens Vestbaner,1868-01-01T00:00:00Z,55.8626,9.8356
http://www.wikidata.org/entity/Q613455,Horsens Station,"Andreas Steenbergs Plads 1, 8700 Horsens",InterCityLyn,Horsens Vestbaner,1868-01-01T00:00:00Z,55.8626,9.8356
http://www.wikidata.org/entity/Q613455,Horsens Station,"Andreas Steenbergs Plads 1, 8700 Horsens",Regionaltog,Horsens Vestbaner,1868-01-01T00:00:00Z,55.8626,9.8356
http://www.wikidata.org/entity/Q613455,Horsens Station,"Andreas Steenbergs Plads 1, 8700 Horsens",InterCity,Horsens-Bryrup-Silkeborg Jernbane,1868-01-01T00:00:00Z,55.8626,9.8356
http://www.wikidata.org/entity/Q613455,Horsens Station,"Andreas Steenbergs Plads 1, 8700 Horsens",InterCityLyn,Horsens-Bryrup-Silkeborg Jernbane,1868-01-01T00:00:00Z,55.8626,9.8356
http://www.wikidata.org/entity/Q613455,Horsens Station,"Andreas Steenbergs Plads 1, 8700 Horsens",Regionaltog,Horsens-Bryrup-Silkeborg Jernbane,1868-01-01T00:00:00Z,55.8626,9.8356
http://www.wikidata.org/entity/Q613455,Horsens Station,"Andreas Steenbergs Plads 1, 8700 Horsens",InterCity,Horsens-Odder Jernbane,1868-01-01T00:00:00Z,55.8626,9.8356
